transaction_id,user_id,merchant_id,transaction_amount,transaction_status,transaction_date,bank_name
T197801,U073,M009,4733.97,Success,2025-05-02 16:40:55.637522,SBI
T755477,U070,M026,37749.29,Success,2025-06-24 10:54:25.637875,Axis
T809683,U003,M027,31093.46,Success,2025-05-18 17:19:25.638200,Axis
T921498,U040,M005,14094.09,Success,2025-06-26 14:23:42.638519,Kotak
T256024,U038,M001,18989.48,Success,2025-06-30 17:14:39.638836,SBI
T286305,U066,M024,9472.25,Success,2025-06-05 03:51:35.639153,SBI
T300608,U026,M026,15065.41,Success,2025-06-15 13:50:32.639469,Axis
T664970,U078,M008,47618.37,Success,2025-05-21 07:54:35.639784,HDFC
T318824,U061,M012,5216.13,Success,2025-07-06 22:54:40.640098,ICICI
T652400,U049,M014,45136.24,Success,2025-05-21 01:01:48.640414,SBI
T867195,U005,M017,21789.42,Success,2025-07-13 19:52:34.640755,HDFC
T479554,U037,M006,14285.51,Success,2025-07-05 23:19:54.641194,Axis
T689320,U023,M013,47194.45,Success,2025-05-09 07:25:36.641575,Kotak
T681419,U043,M011,1139.1,Success,2025-05-22 11:01:10.641903,Axis
T314121,U044,M027,41659.91,Success,2025-06-21 10:10:39.642222,Axis
T464271,U021,M025,42642.98,Success,2025-06-26 20:37:46.642555,SBI
T648470,U080,M012,30478.05,Success,2025-07-20 16:46:14.642878,HDFC
T602901,U081,M028,512.01,Success,2025-06-20 14:50:18.643197,HDFC
T547658,U078,M028,48012.28,Success,2025-05-23 20:33:08.643516,HDFC
T442631,U027,M011,30086.89,Success,2025-07-16 20:25:24.643834,Kotak
T593170,U052,M011,2335.6,Success,2025-06-09 19:13:51.644152,HDFC
T230653,U071,M017,10150.32,Failed,2025-04-29 23:55:41.644628,HDFC
T899038,U076,M026,29476.28,Success,2025-05-22 22:37:27.644974,SBI
T242998,U071,M017,47482.04,Success,2025-05-16 22:50:51.645381,HDFC
T388118,U037,M024,36513.32,Success,2025-06-27 23:19:14.645707,Axis
T521491,U086,M013,25865.61,Success,2025-06-07 10:40:52.646026,Axis
T550572,U058,M019,26990.81,Success,2025-06-21 14:18:32.646343,Kotak
T370757,U059,M001,20488.29,Success,2025-05-06 16:22:28.646658,HDFC
T579803,U090,M028,42771.32,Failed,2025-04-28 12:04:29.646974,ICICI
T996653,U056,M019,2669.36,Success,2025-07-17 12:12:16.647290,HDFC
T373533,U080,M015,45418.43,Success,2025-05-04 04:29:36.647665,HDFC
T127595,U098,M007,39941.2,Success,2025-05-21 15:43:44.648035,HDFC
T934789,U092,M030,47271.94,Success,2025-05-06 07:22:25.648361,Kotak
T453078,U051,M016,41480.54,Success,2025-06-06 00:10:42.648702,HDFC
T553126,U094,M011,102.57,Success,2025-05-29 05:28:27.649022,SBI
T180293,U070,M024,25308.64,Success,2025-04-28 06:50:26.649391,Axis
T819559,U013,M013,24620.6,Success,2025-05-24 17:52:40.649715,Kotak
T373426,U073,M029,36187.9,Success,2025-05-13 21:17:49.650089,SBI
T314339,U037,M023,10453.61,Success,2025-06-01 01:35:13.650415,Axis
T740361,U082,M014,28816.64,Success,2025-05-28 03:44:54.650742,ICICI
T119552,U036,M011,37997.49,Failed,2025-04-27 23:00:07.651065,ICICI
T777079,U043,M026,20507.14,Success,2025-07-18 12:53:15.651393,Axis
T841772,U074,M026,47424.74,Success,2025-06-12 09:08:01.651723,Axis
T459824,U040,M002,6872.15,Success,2025-07-04 11:09:18.652044,Kotak
T885792,U034,M029,8979.59,Success,2025-06-19 19:25:56.652362,Kotak
T555746,U010,M016,41588.8,Failed,2025-06-17 11:40:11.652700,ICICI
T716381,U022,M029,16623.54,Success,2025-06-08 14:47:35.653017,Axis
T230413,U039,M002,42239.77,Success,2025-05-28 10:12:29.653388,SBI
T158402,U088,M028,12111.8,Success,2025-05-27 18:34:02.653711,HDFC
T840006,U063,M014,37253.95,Success,2025-07-08 16:50:10.654026,Kotak
T494675,U039,M017,49636.55,Success,2025-05-03 06:28:34.654352,SBI
T759748,U053,M025,37818.22,Success,2025-06-15 13:37:53.654669,HDFC
T778245,U037,M019,12300.24,Success,2025-07-08 00:43:24.654984,Axis
T526984,U072,M028,2683.36,Failed,2025-06-02 18:11:26.655299,HDFC
T305376,U042,M017,17604.62,Success,2025-04-28 04:22:35.655615,Kotak
T855069,U011,M001,38512.05,Success,2025-07-17 21:13:58.655931,HDFC
T901245,U019,M015,27508.65,Success,2025-06-01 23:34:21.656259,HDFC
T730280,U043,M003,48345.22,Success,2025-06-24 14:32:32.656693,Axis
T780024,U027,M001,37978.69,Success,2025-06-27 17:49:52.657026,Kotak
T628183,U048,M005,45336.91,Failed,2025-07-23 02:00:34.657414,ICICI
T842510,U063,M015,17578.88,Success,2025-06-01 20:29:08.657744,Kotak
T895855,U061,M002,44587.53,Failed,2025-06-02 22:41:05.658065,ICICI
T443458,U054,M005,2675.11,Success,2025-05-15 04:59:22.658382,HDFC
T883661,U055,M007,12761.1,Success,2025-07-01 08:45:08.658723,ICICI
T394921,U028,M021,29797.16,Success,2025-06-04 11:12:37.659139,Axis
T633379,U100,M020,18938.25,Success,2025-07-07 01:38:31.659470,Axis
T853643,U032,M008,5337.08,Success,2025-05-03 07:51:41.659789,Kotak
T807018,U020,M007,11195.28,Success,2025-06-08 00:54:34.660106,SBI
T812641,U054,M003,23891.21,Success,2025-07-17 02:43:38.660421,HDFC
T878866,U007,M015,44151.49,Success,2025-07-16 17:22:29.660848,ICICI
T230056,U058,M010,14069.03,Failed,2025-05-31 00:51:55.661302,Kotak
T583376,U060,M029,21457.58,Success,2025-06-30 21:33:56.661646,ICICI
T533561,U018,M013,12325.65,Success,2025-06-03 10:37:12.662053,ICICI
T566088,U069,M011,34861.36,Success,2025-06-14 19:18:45.662389,HDFC
T744091,U071,M030,44335.09,Success,2025-06-12 18:15:00.662742,HDFC
T953244,U064,M009,39199.48,Success,2025-07-10 10:20:39.663155,HDFC
T492517,U079,M009,34238.5,Failed,2025-06-28 10:59:16.663486,Kotak
T351057,U037,M027,25171.53,Success,2025-05-28 19:09:54.663806,Axis
T245057,U076,M012,42437.24,Success,2025-06-08 15:46:39.664215,SBI
T886331,U059,M026,12762.12,Success,2025-07-15 12:32:52.664591,HDFC
T128832,U097,M026,12077.3,Success,2025-06-03 03:21:00.664963,ICICI
T588354,U054,M018,23818.46,Success,2025-04-28 18:32:12.665356,HDFC
T378017,U020,M001,47919.05,Success,2025-06-11 22:45:17.665684,SBI
T541713,U060,M012,4117.8,Success,2025-06-23 06:48:44.666014,ICICI
T566775,U045,M007,14972.57,Success,2025-05-03 17:23:48.666342,Axis
T432493,U097,M016,38349.88,Success,2025-06-28 14:53:48.666660,ICICI
T914697,U027,M002,31137.31,Success,2025-05-01 23:49:14.666975,Kotak
T927081,U005,M021,35909.6,Success,2025-06-20 18:41:59.667290,HDFC
T992449,U036,M024,1771.51,Failed,2025-06-05 01:21:57.667604,ICICI
T490700,U051,M012,36326.03,Success,2025-05-10 21:47:29.667919,HDFC
T353931,U096,M010,36145.34,Failed,2025-05-29 16:25:23.668232,ICICI
T356026,U068,M026,16743.26,Success,2025-06-29 03:40:34.668571,ICICI
T543197,U047,M008,17163.63,Success,2025-05-13 20:20:41.668894,Axis
T310013,U087,M005,47080.18,Success,2025-06-07 01:49:27.669261,Kotak
T133440,U081,M022,45779.54,Success,2025-06-30 12:01:23.669588,HDFC
T899740,U002,M028,47903.1,Success,2025-05-21 14:36:25.669908,HDFC
T589071,U004,M028,49977.03,Success,2025-07-06 21:14:41.670225,SBI
T182503,U009,M002,36807.05,Success,2025-07-14 11:09:42.670579,ICICI
T422610,U075,M025,33317.18,Success,2025-07-15 09:23:22.670898,Axis
T541885,U010,M003,30040.35,Success,2025-07-09 15:42:11.671222,ICICI
T726895,U065,M019,29619.31,Success,2025-06-04 02:12:23.671541,ICICI
T974038,U041,M003,4429.51,Success,2025-05-06 05:26:50.671859,HDFC
T816017,U041,M017,10830.32,Failed,2025-06-08 19:43:54.672174,HDFC
T925811,U036,M013,21376.62,Success,2025-05-26 15:08:52.672505,ICICI
T865634,U040,M016,22489.0,Success,2025-07-24 23:42:53.672835,Kotak
T197527,U066,M021,38229.33,Success,2025-06-04 23:47:05.673263,SBI
T635949,U063,M022,102.99,Success,2025-07-05 07:13:39.673671,Kotak
T583978,U094,M019,20639.28,Success,2025-06-30 12:16:27.674002,SBI
T782516,U050,M018,44283.36,Success,2025-07-04 02:23:09.674323,Axis
T743941,U003,M024,18705.91,Success,2025-05-09 06:31:58.674641,Axis
T486777,U052,M011,48899.74,Success,2025-06-22 06:05:55.674958,HDFC
T493139,U003,M017,32131.0,Success,2025-05-02 22:12:53.675274,Axis
T389644,U092,M006,35099.04,Success,2025-07-02 11:54:17.675590,Kotak
T342805,U001,M024,9105.98,Success,2025-07-03 17:32:08.675904,Axis
T294967,U064,M014,45422.58,Success,2025-07-18 09:22:36.676253,HDFC
T118191,U041,M009,41924.98,Success,2025-07-01 09:41:56.676595,HDFC
T353723,U080,M018,21174.32,Success,2025-07-24 03:27:48.676917,HDFC
T263122,U009,M009,2834.28,Failed,2025-05-02 20:53:39.677289,ICICI
T326787,U012,M018,19488.63,Success,2025-04-29 11:20:08.677618,ICICI
T423304,U063,M010,22608.25,Success,2025-05-19 23:56:37.677935,Kotak
T323571,U071,M019,41916.62,Success,2025-05-20 22:32:00.678279,HDFC
T575825,U094,M024,25067.1,Success,2025-05-12 14:54:21.678597,SBI
T373835,U059,M010,43250.73,Failed,2025-07-15 16:42:38.678912,HDFC
T234429,U001,M007,16432.99,Success,2025-05-21 19:47:48.679236,Axis
T395725,U014,M001,46508.15,Success,2025-07-07 19:14:46.679556,ICICI
T804850,U022,M030,36128.15,Success,2025-07-11 08:57:54.679880,Axis
T629057,U062,M021,11360.45,Success,2025-05-31 00:54:49.680198,HDFC
T186074,U069,M030,37411.17,Success,2025-07-03 06:36:23.680536,HDFC
T891446,U053,M014,15573.68,Success,2025-07-19 12:38:11.680860,HDFC
T621038,U062,M010,4866.05,Success,2025-05-05 02:20:53.681220,HDFC
T313443,U047,M003,25323.58,Success,2025-05-14 14:03:57.681547,Axis
T109083,U019,M012,25754.42,Success,2025-05-15 08:00:03.681862,HDFC
T380531,U054,M025,15982.16,Success,2025-07-14 10:39:13.682175,HDFC
T182349,U045,M007,47548.23,Failed,2025-06-16 12:45:41.682499,Axis
T913506,U069,M012,31921.0,Success,2025-07-02 16:49:25.682816,HDFC
T224704,U063,M018,30155.64,Success,2025-05-29 17:10:23.683130,Kotak
T752862,U080,M002,40461.41,Success,2025-06-16 01:46:40.683444,HDFC
T418335,U091,M029,33903.09,Success,2025-05-03 17:16:05.683758,SBI
T279106,U071,M013,16581.57,Success,2025-07-13 18:11:39.684073,HDFC
T644031,U015,M013,23089.71,Success,2025-07-08 22:15:43.684386,HDFC
T750991,U023,M007,26948.04,Success,2025-07-18 05:45:46.684724,Kotak
T201817,U076,M008,15621.34,Success,2025-07-09 08:17:46.685040,SBI
T699722,U012,M018,44587.28,Success,2025-07-09 15:48:37.685438,ICICI
T143046,U094,M002,49638.35,Success,2025-06-17 01:54:24.685803,SBI
T168189,U034,M028,19320.46,Success,2025-05-21 12:00:51.686176,Kotak
T233310,U091,M020,49103.28,Failed,2025-05-13 03:27:54.686549,SBI
T426900,U021,M004,34487.96,Success,2025-07-20 10:09:41.686920,SBI
T487947,U074,M015,37253.68,Success,2025-05-19 20:30:38.687281,Axis
T900198,U007,M027,29422.69,Success,2025-07-25 00:42:11.687704,ICICI
T206540,U023,M003,25799.02,Success,2025-05-11 08:47:44.688101,Kotak
T595118,U025,M010,4624.83,Success,2025-05-04 19:19:08.688488,HDFC
T410087,U093,M013,4497.24,Success,2025-05-20 13:30:41.688869,Axis
T187920,U043,M029,32091.55,Success,2025-05-31 12:47:05.689317,Axis
T305287,U007,M003,16104.32,Success,2025-04-30 03:05:14.689693,ICICI
T299029,U008,M026,15434.86,Success,2025-04-27 08:08:41.690087,Axis
T571628,U057,M018,4488.75,Success,2025-07-04 11:48:01.690468,Axis
T204656,U007,M020,49990.84,Success,2025-07-07 05:29:33.690847,ICICI
T527050,U047,M020,27496.58,Success,2025-06-29 18:37:58.691236,Axis
T905362,U041,M011,22885.26,Success,2025-07-07 07:52:12.691607,HDFC
T980185,U091,M014,11945.31,Success,2025-07-13 00:52:43.691983,SBI
T420263,U042,M029,15248.43,Success,2025-07-11 08:57:07.692353,Kotak
T685484,U095,M006,29922.03,Success,2025-05-05 21:14:27.692731,Axis
T248225,U053,M020,42898.58,Success,2025-06-23 09:33:28.693184,HDFC
T379865,U044,M005,2848.31,Success,2025-05-26 03:05:38.693564,Axis
T817683,U011,M030,30944.37,Failed,2025-07-06 13:58:29.693953,HDFC
T942731,U014,M001,21025.62,Success,2025-05-06 12:03:47.694341,ICICI
T828523,U096,M013,49111.9,Success,2025-06-02 06:56:33.694709,ICICI
T823540,U079,M003,961.74,Success,2025-07-22 06:07:54.695070,Kotak
T890369,U090,M024,26369.17,Success,2025-05-09 04:46:46.695493,ICICI
T267811,U086,M009,6786.48,Success,2025-07-07 04:40:49.695892,Axis
T229496,U052,M018,7155.63,Success,2025-07-15 08:49:06.696324,HDFC
T627913,U017,M005,34382.0,Success,2025-06-26 18:48:27.696744,SBI
T949925,U064,M012,46400.75,Success,2025-06-04 09:12:41.697161,HDFC
T278781,U084,M026,19113.34,Success,2025-06-25 08:56:06.697544,SBI
T696095,U100,M013,47734.71,Success,2025-04-29 07:14:50.697924,Axis
T654778,U025,M021,13622.4,Success,2025-06-20 23:15:59.698283,HDFC
T938473,U091,M003,37313.19,Success,2025-04-27 10:08:52.698609,SBI
T462034,U073,M008,7043.7,Success,2025-07-12 23:33:26.698929,SBI
T764949,U082,M030,46855.43,Success,2025-06-26 20:30:41.699263,ICICI
T468778,U064,M005,38027.16,Success,2025-06-18 20:46:43.699754,HDFC
T757768,U059,M002,35202.61,Success,2025-05-11 16:09:57.700116,HDFC
T252848,U004,M002,48012.14,Success,2025-06-29 12:29:29.700458,SBI
T585807,U035,M018,17046.06,Success,2025-06-13 05:48:35.700785,ICICI
T870720,U017,M009,40272.57,Success,2025-06-19 08:58:20.701146,SBI
T585575,U016,M005,30542.0,Failed,2025-05-04 22:09:11.701494,Kotak
T409583,U043,M006,45058.28,Success,2025-07-14 02:56:04.701817,Axis
T146867,U043,M022,49792.88,Success,2025-07-21 05:27:39.702133,Axis
T941840,U083,M001,35354.2,Success,2025-05-10 15:44:38.702453,HDFC
T762440,U067,M013,895.19,Success,2025-06-02 05:56:08.702775,Axis
T146051,U037,M018,1531.13,Success,2025-07-12 04:04:53.703278,Axis
T972156,U024,M009,738.41,Success,2025-07-11 09:09:44.703639,ICICI
T476032,U039,M029,23907.59,Success,2025-06-09 03:29:54.703976,SBI
T943729,U052,M023,48988.54,Success,2025-05-29 10:58:14.704301,HDFC
T143681,U092,M019,1262.36,Failed,2025-07-19 20:56:00.704642,Kotak
T187484,U082,M017,48605.41,Success,2025-06-22 02:02:11.704963,ICICI
T629593,U043,M014,19667.91,Success,2025-07-02 02:56:45.705334,Axis
T372194,U027,M002,4779.04,Success,2025-06-03 02:30:01.705656,Kotak
T445221,U081,M027,17785.51,Success,2025-07-13 12:37:14.705974,HDFC
T241072,U029,M017,27987.31,Success,2025-06-16 21:11:05.706291,Kotak
T633367,U066,M015,36427.46,Success,2025-06-02 07:49:54.706609,SBI
T464479,U055,M023,49128.55,Success,2025-06-24 21:25:20.706922,ICICI
T753724,U031,M003,10379.58,Success,2025-06-29 07:48:59.707236,ICICI
T155015,U054,M021,6486.05,Success,2025-05-09 17:54:55.707550,HDFC
T984312,U076,M001,44247.57,Success,2025-05-05 19:51:28.707864,SBI
T938194,U094,M028,9757.13,Success,2025-06-02 10:47:57.708179,SBI
T109564,U036,M016,41552.32,Success,2025-05-23 05:54:25.708513,ICICI
T797732,U097,M015,45137.28,Success,2025-05-04 01:48:32.708834,ICICI
T890275,U074,M020,869.65,Success,2025-06-14 18:08:46.709200,Axis
T117486,U027,M011,6150.53,Success,2025-07-05 08:21:17.709534,Kotak
T865750,U033,M028,49739.42,Success,2025-06-22 07:43:18.709853,Axis
T936385,U098,M011,36519.65,Success,2025-06-19 17:24:13.710168,HDFC
T276672,U092,M019,14563.43,Success,2025-05-03 11:18:24.710492,Kotak
T717738,U092,M025,6189.56,Success,2025-06-09 23:10:47.710817,Kotak
T948171,U073,M024,2484.2,Success,2025-05-31 11:01:23.711137,SBI
T344694,U040,M015,6494.48,Success,2025-05-19 13:59:59.711454,Kotak
T717112,U046,M029,4739.49,Success,2025-07-06 17:52:32.711768,Axis
T528699,U061,M007,32016.28,Success,2025-07-14 23:08:25.712084,ICICI
T691815,U043,M024,11131.03,Success,2025-06-29 04:20:07.712399,Axis
T865621,U051,M016,490.54,Failed,2025-06-19 09:11:13.712749,HDFC
T368275,U066,M025,25901.69,Success,2025-07-14 10:36:06.713117,SBI
T757236,U068,M024,38534.11,Success,2025-07-16 09:15:12.713456,ICICI
T938519,U043,M013,34469.45,Success,2025-05-10 20:00:28.713776,Axis
T721806,U022,M012,38737.49,Success,2025-06-29 15:47:57.714095,Axis
T660774,U085,M006,43644.62,Success,2025-05-11 18:22:43.714424,SBI
T651065,U022,M023,26872.41,Success,2025-04-26 11:59:00.714741,Axis
T897060,U098,M004,26394.42,Success,2025-05-11 07:41:17.715057,HDFC
T357393,U048,M007,2182.55,Success,2025-07-22 13:22:11.715372,ICICI
T634724,U066,M011,21411.99,Success,2025-07-05 23:24:45.715685,SBI
T412502,U088,M027,21178.02,Success,2025-07-23 08:52:24.716000,HDFC
T529396,U082,M016,25168.85,Failed,2025-06-24 15:31:32.716314,ICICI
T518616,U036,M011,40105.34,Success,2025-05-17 14:05:49.716650,ICICI
T602928,U035,M024,14108.25,Success,2025-05-27 22:35:35.716967,ICICI
T971315,U074,M016,16802.68,Success,2025-05-04 01:07:42.717395,Axis
T342274,U046,M021,10113.24,Success,2025-06-11 17:03:48.717742,Axis
T438037,U045,M022,39385.85,Failed,2025-05-28 08:36:39.718065,Axis
T728831,U081,M006,46195.91,Success,2025-07-03 07:23:46.718408,HDFC
T752898,U063,M009,26918.71,Success,2025-06-09 17:56:34.718740,Kotak
T389862,U012,M022,3312.06,Success,2025-06-27 02:28:57.719059,ICICI
T405274,U068,M013,34226.82,Success,2025-05-11 12:52:46.719376,ICICI
T549359,U057,M011,38054.59,Success,2025-07-16 19:18:48.719695,Axis
T884536,U084,M004,39516.46,Success,2025-06-25 10:10:57.720020,SBI
T616968,U055,M009,16798.79,Failed,2025-05-22 09:13:50.720404,ICICI
T742911,U053,M012,39377.81,Failed,2025-05-03 07:51:59.720752,HDFC
T904785,U046,M025,32102.17,Failed,2025-05-26 12:10:07.721108,Axis
T217013,U079,M013,22085.93,Success,2025-06-23 11:39:23.721445,Kotak
T547498,U031,M030,36159.02,Success,2025-07-24 00:52:29.721765,ICICI
T948239,U007,M019,47775.13,Success,2025-05-30 10:01:57.722084,ICICI
T872169,U065,M027,9265.9,Success,2025-07-16 10:05:07.722400,ICICI
T215613,U051,M026,9664.4,Success,2025-04-29 23:56:11.722717,HDFC
T190032,U098,M024,16431.32,Success,2025-06-11 11:59:35.723034,HDFC
T783889,U082,M005,8710.34,Success,2025-05-23 14:29:59.723352,ICICI
T251606,U017,M017,14110.14,Success,2025-06-17 21:54:04.723667,SBI
T930346,U096,M007,15334.95,Failed,2025-06-29 16:42:35.723982,ICICI
T729357,U022,M016,19140.36,Success,2025-06-19 01:30:24.724305,Axis
T151191,U073,M021,26043.01,Failed,2025-05-21 00:11:11.724654,SBI
T557067,U084,M023,2560.8,Success,2025-05-04 09:11:53.724977,SBI
T943542,U082,M028,25356.92,Success,2025-04-29 14:29:31.725373,ICICI
T387932,U002,M026,10278.67,Success,2025-07-23 16:39:34.725701,HDFC
T414585,U071,M001,3692.27,Success,2025-07-18 06:58:09.726021,HDFC
T449850,U029,M015,37412.78,Failed,2025-06-01 17:24:36.726338,Kotak
T933157,U068,M013,20072.23,Success,2025-07-07 20:33:57.726655,ICICI
T609576,U014,M030,17361.44,Success,2025-05-21 16:54:18.726972,ICICI
T385805,U054,M029,887.05,Success,2025-05-20 03:14:05.727288,HDFC
T714224,U020,M029,19708.25,Success,2025-06-25 01:24:40.727603,SBI
T558666,U063,M028,13439.44,Success,2025-07-07 22:35:16.727918,Kotak
T964755,U052,M021,35055.71,Failed,2025-06-13 11:27:53.728234,HDFC
T242640,U007,M021,16704.62,Success,2025-05-16 08:44:07.728571,ICICI
T514279,U090,M028,39686.09,Success,2025-06-25 22:22:29.728895,ICICI
T701238,U009,M004,30005.11,Success,2025-05-11 05:06:45.729260,ICICI
T845115,U068,M027,49075.27,Success,2025-06-05 00:43:45.729597,ICICI
T566036,U095,M021,46281.79,Success,2025-05-11 06:03:38.729916,Axis
T942027,U065,M012,36919.36,Failed,2025-05-12 22:01:11.730232,ICICI
T189644,U046,M011,36160.48,Success,2025-07-17 20:23:18.730550,Axis
T922783,U084,M027,32852.33,Success,2025-06-19 10:19:40.730865,SBI
T357844,U003,M022,24906.66,Success,2025-05-29 08:55:02.731181,Axis
T435571,U071,M005,4558.11,Success,2025-05-11 18:03:47.731496,HDFC
T505041,U024,M014,13065.1,Success,2025-06-24 07:26:07.731820,ICICI
T488791,U051,M016,32103.25,Success,2025-05-22 06:22:26.732137,HDFC
T402589,U096,M013,226.13,Success,2025-06-19 19:52:18.732470,ICICI
T739117,U100,M027,1216.55,Success,2025-06-11 23:52:17.732792,Axis
T970460,U044,M003,33348.56,Success,2025-07-22 02:43:38.733161,Axis
T689904,U090,M019,46914.1,Success,2025-06-24 06:59:33.733579,ICICI
T629397,U009,M015,24215.4,Success,2025-06-01 07:09:04.733913,ICICI
T171850,U020,M019,33911.55,Success,2025-05-23 06:28:20.734233,SBI
T413456,U013,M026,15410.27,Success,2025-07-11 03:30:58.734551,Kotak
T273236,U044,M007,33642.0,Success,2025-06-07 00:54:28.734868,Axis
T388979,U080,M018,8974.37,Success,2025-07-09 01:36:38.735185,HDFC
T805653,U098,M008,25915.73,Success,2025-06-27 21:04:32.735499,HDFC
T452682,U085,M019,23845.85,Failed,2025-06-08 01:26:47.735814,SBI
T566554,U056,M012,19023.84,Success,2025-05-27 08:06:44.736128,HDFC
T710637,U005,M016,1035.23,Success,2025-05-28 00:12:02.736442,HDFC
T417710,U093,M020,13239.87,Failed,2025-07-12 09:53:56.736783,Axis
T842772,U027,M021,41783.68,Success,2025-05-17 23:03:17.737139,Kotak
T903036,U056,M018,23590.46,Success,2025-06-13 04:08:24.737486,HDFC
T206795,U044,M028,20585.31,Success,2025-06-20 01:41:38.737812,Axis
T283208,U019,M024,233.38,Success,2025-06-21 21:00:03.738138,HDFC
T378534,U099,M020,42943.93,Success,2025-05-01 13:31:11.738458,Kotak
T610527,U052,M023,12125.45,Success,2025-07-19 08:07:38.738784,HDFC
T218020,U045,M007,18061.11,Success,2025-06-10 08:59:35.739101,Axis
T589287,U016,M002,33233.11,Failed,2025-05-07 00:03:34.739417,Kotak
T229047,U043,M021,12687.83,Success,2025-06-09 12:07:04.739732,Axis
T339826,U099,M010,30766.62,Success,2025-05-21 20:40:14.740045,Kotak
T352069,U085,M003,40950.5,Success,2025-06-29 08:25:31.740358,SBI
T375162,U089,M018,24239.45,Success,2025-05-13 03:13:50.740693,HDFC
T469515,U047,M015,48100.02,Success,2025-05-29 00:57:12.741011,Axis
T520783,U033,M004,11240.21,Success,2025-05-22 14:13:24.741384,Axis
T779642,U094,M021,24441.12,Success,2025-05-05 14:08:03.741706,SBI
T512622,U069,M011,43789.26,Success,2025-06-01 15:55:46.742023,HDFC
T590306,U028,M020,33293.05,Success,2025-05-11 01:35:52.742339,Axis
T349338,U019,M018,18399.26,Success,2025-06-01 13:06:09.742653,HDFC
T466496,U071,M001,41716.09,Success,2025-06-30 19:07:00.742967,HDFC
T886302,U075,M026,48401.6,Success,2025-05-29 17:49:59.743282,Axis
T609591,U096,M020,15140.45,Success,2025-06-12 16:53:06.743597,ICICI
T479715,U065,M004,32715.69,Success,2025-06-04 10:00:42.743911,ICICI
